name,value,year,lastValue,rank
Adobe,7453.1,2015.9,7320.2,
adidas,7451.4,2012.9,7367.8,
Canon,7450.9,2003.3,7364.6,
Ford,7450.5,2008.5,7539.6,
Cartier,7449,2014,7393.8,
Danone,7441.8,2011.9,7385.6,
adidas,7440.8,2013.6,7456.5,
Kellogg's,7438,2003,7413.3,
Philips,7437.7,2006.7,7336.6,
Volkswagen,7437.2,2000.8,7486.8,
Colgate,7436.6,2011.6,7385,
Porsche,7436.2,2014.3,7347.8,
IKEA,7436,2004.4,7372.5,
Siemens,7435,2008.8,7498.5,
3M,7434.2,2015.2,7338.6,
SAP,7432.3,2002.7,7338.4,
Siemens,7432,2010.2,7373.5,
Amazon,7430.8,2008.7,7288.4,
Apple,7428,2004.5,7316.6,
Gucci,7427.5,2006.5,7373.6,
Accenture,7426.4,2007.2,7361.2,
Mastercard,7425.5,2017.9,7306,
Ford,7425.4,2010.8,7396.6,
adidas,7425.1,2013.7,7440.8,
Harley-Davidson,7424.6,2005.2,7385.3,
Audi,7424.4,2012.4,7367.3,
L'Oreal,7415.4,2007.8,7369.1,
eBay,7414.1,2008.9,7478.2,
Kellogg's,7413.3,2002.9,7388.6,
adidas,7409.4,2013.8,7425.1,
Nintendo,7406.5,2011.5,7471.4,
Goldman Sachs,7405,2003.4,7313.5,
Nestle,7404.8,2012.8,7343.7,
Allianz,7404.4,2013.7,7305.2,
AXA,7403.2,2013.3,7300.8,
Morgan Stanley,7401,2016.2,7300.5,
Zara,7400.1,2009.9,7332.2,
Huawei,7397.6,2017.8,7307.4,
Ford,7396.6,2010.7,7367.8,
Visa,7396.2,2015.6,7308.5,
Goldman Sachs,7394.4,2001.7,7461.2,
Cartier,7393.8,2013.9,7338.6,
adidas,7393.7,2013.9,7409.4,
Kellogg's,7388.6,2002.8,7363.9,
Volkswagen,7387.6,2000.9,7437.2,
eBay,7385.9,2006.9,7315.8,
Danone,7385.6,2011.8,7329.4,
Harley-Davidson,7385.3,2005.1,7346,
Colgate,7385,2011.5,7333.4,
Nintendo,7378.7,2006.7,7261.6,
adidas,7378,2014,7393.7,
Banco Santander,7378,2017.8,7293.5,
Volkswagen,7374.5,2010.5,7278,
Gucci,7373.6,2006.4,7319.7,
Siemens,7373.5,2010.1,7315,
IKEA,7372.5,2004.3,7309,
Siemens,7371.5,2008.9,7435,
L'Oreal,7369.1,2007.7,7322.8,
Ford,7367.8,2010.6,7339,
adidas,7367.8,2012.8,7284.2,
Starbucks,7367.6,2015.9,7245.2,
Audi,7367.3,2012.3,7310.2,
Canon,7364.6,2003.2,7278.3,
Kellogg's,7363.9,2002.7,7339.2,
Ford,7361.4,2008.6,7450.5,
Accenture,7361.2,2007.1,7296,
Kellogg's,7357,2000,7357,
Netflix,7355.3,2017.7,7103.4,
eBay,7350,2009,7414.1,
adidas,7348,2015.5,7240.6,
Porsche,7347.8,2014.2,7259.4,
Harley-Davidson,7346,2005,7317.1,
Nestle,7343.7,2012.7,7282.6,
Samsung,7342,2001.5,7148.4,
Nintendo,7341.6,2011.6,7406.5,
Kellogg's,7339.2,2002.6,7314.5,
Ford,7339,2010.5,7310.2,
Nissan,7339,2013.8,7197,
Cartier,7338.6,2013.8,7283.4,
3M,7338.6,2015.1,7243,
SAP,7338.4,2002.6,7244.5,
Volkswagen,7338,2001,7387.6,
Philips,7336.6,2006.6,7235.5,
Nintendo,7334.5,2003.5,7505.6,
Colgate,7333.4,2011.4,7281.8,
Zara,7332.2,2009.8,7264.3,
Danone,7329.4,2011.7,7273.2,
Hermes,7329.2,2012.8,7185.8,
Goldman Sachs,7327.6,2001.8,7394.4,
AXA,7327,2007,7327,
Hyundai,7326.2,2011.9,7179.4,
Volkswagen,7325.1,2001.1,7338,
L'Oreal,7322.8,2007.6,7276.5,
Kellogg's,7321.8,2000.1,7357,
adidas,7321.3,2014.1,7378,
Adobe,7320.2,2015.8,7187.3,
Gucci,7319.7,2006.3,7265.8,
Morgan Stanley,7317.8,2008.6,7547.5,
Harley-Davidson,7317.1,2004.9,7288.2,
Apple,7316.6,2004.4,7205.2,
eBay,7315.8,2006.8,7245.7,
Siemens,7315,2010,7314.3,
Kellogg's,7314.5,2002.5,7289.8,
Siemens,7314.3,2009.9,7313.6,
Siemens,7313.6,2009.8,7312.9,
Goldman Sachs,7313.5,2003.3,7222,
Siemens,7312.9,2009.7,7312.2,
Siemens,7312.2,2009.6,7311.5,
Volkswagen,7312.2,2001.2,7325.1,
Siemens,7311.5,2009.5,7310.8,
Siemens,7310.8,2009.4,7310.1,
Audi,7310.2,2012.2,7253.1,
Ford,7310.2,2010.4,7281.4,
Siemens,7310.1,2009.3,7309.4,
Siemens,7309.4,2009.2,7308.7,
IKEA,7309,2004.2,7245.5,
Siemens,7308.7,2009.1,7308,
Visa,7308.5,2015.5,7220.8,
Siemens,7308,2009,7371.5,
Huawei,7307.4,2017.7,7217.2,
Mastercard,7306,2017.8,7186.5,
Allianz,7305.2,2013.6,7206,
AXA,7300.8,2013.2,7198.4,
Morgan Stanley,7300.5,2016.1,7200,
Volkswagen,7299.3,2001.3,7312.2,
Accenture,7296,2007,7239.2,
AXA,7294.4,2007.1,7327,
Banco Santander,7293.5,2017.7,7209,
Kellogg's,7289.8,2002.4,7265.1,
Amazon,7288.4,2008.6,7146,
Harley-Davidson,7288.2,2004.8,7259.3,
Kellogg's,7286.6,2000.2,7321.8,
Volkswagen,7286.4,2001.4,7299.3,
adidas,7284.2,2012.7,7200.6,
Cartier,7283.4,2013.7,7228.2,
Nestle,7282.6,2012.6,7221.5,
Harley-Davidson,7281.8,2008.1,7609,
Colgate,7281.8,2011.3,7230.2,
Ford,7281.4,2010.3,7252.6,
Canon,7278.3,2003.1,7192,
Volkswagen,7278,2010.4,7181.5,
Nintendo,7276.7,2011.7,7341.6,
L'Oreal,7276.5,2007.5,7230.2,
Volkswagen,7273.5,2001.5,7286.4,
Danone,7273.2,2011.6,7217,
Ford,7272.3,2008.7,7361.4,
Facebook,7269.8,2012.8,7038.7,
Gucci,7265.8,2006.2,7211.9,
Kellogg's,7265.1,2002.3,7240.4,
adidas,7264.6,2014.2,7321.3,
Zara,7264.3,2009.7,7196.4,
AXA,7261.8,2007.2,7294.4,
Nintendo,7261.6,2006.6,7144.5,
Goldman Sachs,7260.8,2001.9,7327.6,
Volkswagen,7260.6,2001.6,7273.5,
Porsche,7259.4,2014.1,7171,
Harley-Davidson,7259.3,2004.7,7230.4,
Audi,7253.1,2012.1,7196,
Ford,7252.6,2010.2,7223.8,
Kellogg's,7251.4,2000.3,7286.6,
Volkswagen,7247.7,2001.7,7260.6,
eBay,7245.7,2006.7,7175.6,
IKEA,7245.5,2004.1,7182,
Starbucks,7245.2,2015.8,7122.8,
SAP,7244.5,2002.5,7150.6,
3M,7243,2015,7136.4,
adidas,7240.6,2015.4,7133.2,
Kellogg's,7240.4,2002.2,7215.7,
Accenture,7239.2,2006.9,7182.4,
Philips,7235.5,2006.5,7134.4,
Volkswagen,7234.8,2001.8,7247.7,
Harley-Davidson,7230.4,2004.6,7201.5,
L'Oreal,7230.2,2007.4,7183.9,
Colgate,7230.2,2011.2,7178.6,
AXA,7229.2,2007.3,7261.8,
Cartier,7228.2,2013.6,7173,
Ford,7223.8,2010.1,7195,
Goldman Sachs,7222,2003.2,7130.5,
Volkswagen,7221.9,2001.9,7234.8,
Nestle,7221.5,2012.5,7160.4,
Visa,7220.8,2015.4,7133.1,
Morgan Stanley,7218,2012,7159.6,
Huawei,7217.2,2017.6,7127,
Danone,7217,2011.5,7160.8,
Kellogg's,7216.2,2000.4,7251.4,
Kellogg's,7215.7,2002.1,7191,
Gucci,7211.9,2006.1,7158,
Nintendo,7211.8,2011.8,7276.7,
Volkswagen,7209,2002,7221.9,
Banco Santander,7209,2017.6,7124.5,
adidas,7207.9,2014.3,7264.6,
Allianz,7206,2013.5,7106.8,
Apple,7205.2,2004.3,7093.8,
Harley-Davidson,7201.5,2004.5,7172.6,
adidas,7200.6,2012.6,7117,
Morgan Stanley,7200,2016,7188.3,
AXA,7198.4,2013.1,7096,
Nissan,7197,2013.7,7055,
AXA,7196.6,2007.4,7229.2,
Zara,7196.4,2009.6,7128.5,
Audi,7196,2012,7093.5,
Ford,7195,2010,7176,
Goldman Sachs,7194,2002,7260.8,
Canon,7192,2003,7144.9,
Kellogg's,7191,2002,7172.4,
Morgan Stanley,7188.3,2015.9,7176.6,
Adobe,7187.3,2015.7,7054.4,
Mastercard,7186.5,2017.7,7067,
Hermes,7185.8,2012.7,7042.4,
L'Oreal,7183.9,2007.3,7137.6,
Ford,7183.2,2008.8,7272.3,
Accenture,7182.4,2006.8,7125.6,
IKEA,7182,2004,7155.6,
Volkswagen,7181.9,2002.1,7209,
Volkswagen,7181.5,2010.3,7085,
Kellogg's,7181,2000.5,7216.2,
Hyundai,7179.4,2011.8,7032.6,
Colgate,7178.6,2011.1,7127,
Goldman Sachs,7178.5,2002.1,7194,
Morgan Stanley,7176.6,2015.8,7164.9,
Ford,7176,2009.9,7157,
eBay,7175.6,2006.6,7105.5,
Cartier,7173,2013.5,7117.8,
Harley-Davidson,7172.6,2004.4,7143.7,
Kellogg's,7172.4,2001.9,7153.8,
Porsche,7171,2014,7101,
Morgan Stanley,7164.9,2015.7,7153.2,
AXA,7164,2007.5,7196.6,
Nintendo,7163.4,2003.6,7334.5,
Goldman Sachs,7163,2002.2,7178.5,
Danone,7160.8,2011.4,7104.6,
Nestle,7160.4,2012.4,7099.3,
Morgan Stanley,7159.6,2011.9,7101.2,
Gucci,7158,2006,7104.1,
Ford,7157,2009.8,7138,
IKEA,7155.6,2003.9,7129.2,
Volkswagen,7154.8,2002.2,7181.9,
Kellogg's,7153.8,2001.8,7135.2,
Morgan Stanley,7153.2,2015.6,7141.5,
adidas,7151.2,2014.4,7207.9,
SAP,7150.6,2002.4,7056.7,
Samsung,7148.4,2001.4,6954.8,
Goldman Sachs,7147.5,2002.3,7163,
Nintendo,7146.9,2011.9,7211.8,
Amazon,7146,2008.5,7003.6,
Kellogg's,7145.8,2000.6,7181,
Canon,7144.9,2002.9,7097.8,
Nintendo,7144.5,2006.5,7027.4,
Harley-Davidson,7143.7,2004.3,7114.8,
Morgan Stanley,7141.5,2015.5,7129.8,
Ford,7138,2009.7,7119,
L'Oreal,7137.6,2007.2,7091.3,
3M,7136.4,2014.9,7029.8,
Kellogg's,7135.2,2001.7,7116.6,
Philips,7134.4,2006.4,7033.3,
adidas,7133.2,2015.3,7025.8,
Visa,7133.1,2015.3,7045.4,
Goldman Sachs,7132,2002.4,7147.5,
AXA,7131.4,2007.6,7164,
Goldman Sachs,7130.5,2003.1,7039,
Morgan Stanley,7129.8,2015.4,7118.1,
IKEA,7129.2,2003.8,7102.8,
Zara,7128.5,2009.5,7060.6,
Volkswagen,7127.7,2002.3,7154.8,
Colgate,7127,2011,7106.2,
Huawei,7127,2017.5,7036.8,
Accenture,7125.6,2006.7,7068.8,
Caterpillar,7125,2013,7043.1,
Banco Santander,7124.5,2017.5,7040,
Starbucks,7122.8,2015.7,7000.4,
Ford,7119,2009.6,7100,
Morgan Stanley,7118.1,2015.3,7106.4,
Cartier,7117.8,2013.4,7062.6,
adidas,7117,2012.5,7033.4,
Kellogg's,7116.6,2001.6,7098,
Goldman Sachs,7116.5,2002.5,7132,
Harley-Davidson,7114.8,2004.2,7085.9,
Kellogg's,7110.6,2000.7,7145.8,
Allianz,7106.8,2013.4,7007.6,
Morgan Stanley,7106.4,2015.2,7094.7,
Colgate,7106.2,2010.9,7085.4,
eBay,7105.5,2006.5,7035.4,
Danone,7104.6,2011.3,7048.4,
Gucci,7104.1,2005.9,7050.2,
Netflix,7103.4,2017.6,6851.5,
IKEA,7102.8,2003.7,7076.4,
Morgan Stanley,7101.2,2011.8,7042.8,
Porsche,7101,2013.9,7031,
Goldman Sachs,7101,2002.6,7116.5,
Volkswagen,7100.6,2002.4,7127.7,
Ford,7100,2009.5,7081,
Nestle,7099.3,2012.3,7038.2,
AXA,7098.8,2007.7,7131.4,
Kellogg's,7098,2001.5,7079.4,
Canon,7097.8,2002.8,7050.7,
AXA,7096,2013,7061.2,
Morgan Stanley,7094.7,2015.1,7083,
adidas,7094.5,2014.5,7151.2,
Ford,7094.1,2008.9,7183.2,
Apple,7093.8,2004.2,6982.4,
Caterpillar,7093.7,2013.1,7125,
Audi,7093.5,2011.9,6991,
L'Oreal,7091.3,2007.1,7045,
Morgan Stanley,7088.1,2008.7,7317.8,
Harley-Davidson,7085.9,2004.1,7057,
Goldman Sachs,7085.5,2002.7,7101,
Colgate,7085.4,2010.8,7064.6,
Volkswagen,7085,2010.2,6988.5,
Morgan Stanley,7083,2015,7008.1,
Nintendo,7082,2012,7146.9,
Ford,7081,2009.4,7062,
Kellogg's,7079.4,2001.4,7060.8,
IKEA,7076.4,2003.6,7050,
Kellogg's,7075.4,2000.8,7110.6,
Volkswagen,7073.5,2002.5,7100.6,
Goldman Sachs,7070,2002.8,7085.5,
Accenture,7068.8,2006.6,7012,
Morgan Stanley,7068.6,2012.1,7218,
Mastercard,7067,2017.6,6947.5,
AXA,7066.2,2007.8,7098.8,
Colgate,7064.6,2010.7,7043.8,
Cartier,7062.6,2013.3,7007.4,
Caterpillar,7062.4,2013.2,7093.7,
Ford,7062,2009.3,7043,
AXA,7061.2,2012.9,7026.4,
Kellogg's,7060.8,2001.3,7042.2,
Zara,7060.6,2009.4,6992.7,
Harley-Davidson,7057,2004,7028.8,
SAP,7056.7,2002.3,6962.8,
Nissan,7055,2013.6,6913,
Goldman Sachs,7054.5,2002.9,7070,
Adobe,7054.4,2015.6,6921.5,
Louis Vuitton,7054,2002,7053.9,
Louis Vuitton,7053.9,2001.9,7053.8,
Louis Vuitton,7053.8,2001.8,7053.7,
Louis Vuitton,7053.7,2001.7,7053.6,
Louis Vuitton,7053.6,2001.6,7053.5,
Louis Vuitton,7053.5,2001.5,7053.4,
Louis Vuitton,7053.4,2001.4,7053.3,
Louis Vuitton,7053.3,2001.3,7053.2,
Louis Vuitton,7053.2,2001.2,7053.1,
Louis Vuitton,7053.1,2001.1,7053,
Louis Vuitton,7053,2001,7036.4,
Canon,7050.7,2002.7,7003.6,
Gucci,7050.2,2005.8,6996.3,
IKEA,7050,2003.5,7023.6,
Danone,7048.4,2011.2,6992.2,
Volkswagen,7047,2008,6993.4,
Volkswagen,7046.4,2002.6,7073.5,
Visa,7045.4,2015.2,6957.7,
L'Oreal,7045,2007,6979.7,
Colgate,7043.8,2010.6,7023,
Caterpillar,7043.1,2012.9,6961.2,
Ford,7043,2009.2,7024,
Morgan Stanley,7042.8,2011.7,6984.4,
Hermes,7042.4,2012.6,6899,
Kellogg's,7042.2,2001.2,7023.6,
Kellogg's,7040.2,2000.9,7075.4,
Banco Santander,7040,2017.4,6955.5,
Goldman Sachs,7039,2003,7054.5,
Facebook,7038.7,2012.7,6807.6,
Nestle,7038.2,2012.2,6977.1,
adidas,7037.8,2014.6,7094.5,
Huawei,7036.8,2017.4,6946.6,
Louis Vuitton,7036.4,2000.9,7019.8,
eBay,7035.4,2006.4,6965.3,
AXA,7033.6,2007.9,7066.2,
adidas,7033.4,2012.4,6949.8,
Philips,7033.3,2006.3,6932.2,
Hyundai,7032.6,2011.7,6885.8,
Caterpillar,7031.1,2013.3,7062.4,
Porsche,7031,2013.8,6961,
3M,7029.8,2014.8,6923.2,
Harley-Davidson,7028.8,2003.9,7000.6,
Nintendo,7027.4,2006.4,6910.3,
AXA,7026.4,2012.8,6991.6,
adidas,7025.8,2015.2,6918.4,
LEGO,7024,2017,6990.7,
Ford,7024,2009.1,7005,
IKEA,7023.6,2003.4,6997.2,
Kellogg's,7023.6,2001.1,7005,
Colgate,7023,2010.5,7002.2,
Louis Vuitton,7019.8,2000.8,7003.2,
Louis Vuitton,7019.4,2002.1,7054,
Volkswagen,7019.3,2002.7,7046.4,
Accenture,7012,2006.5,6955.2,
Morgan Stanley,7008.1,2014.9,6933.2,
Allianz,7007.6,2013.3,6908.4,
Cartier,7007.4,2013.2,6952.2,
Ford,7005,2009,7094.1,
Kellogg's,7005,2001,7040.2,
Amazon,7003.6,2008.4,6861.2,
Canon,7003.6,2002.6,6956.5,
Louis Vuitton,7003.2,2000.7,6986.6,
Colgate,7002.2,2010.4,6981.4,
AXA,7001,2008,7033.6,
Harley-Davidson,7000.6,2003.8,6972.4,
Starbucks,7000.4,2015.6,6878,
Caterpillar,6999.8,2013.4,7031.1,
IKEA,6997.2,2003.3,6970.8,
Gucci,6996.3,2005.7,6942.4,
Volkswagen,6993.4,2007.9,6939.8,
Zara,6992.7,2009.3,6924.8,
Nintendo,6992.3,2003.7,7163.4,
Volkswagen,6992.2,2002.8,7019.3,
Danone,6992.2,2011.1,6936,
AXA,6991.6,2012.7,6956.8,
Audi,6991,2011.8,6888.5,
Volkswagen,6990.7,2008.1,7047,
LEGO,6990.7,2016.9,6957.4,
Volkswagen,6988.5,2010.1,6892,
Louis Vuitton,6986.6,2000.6,6970,
Louis Vuitton,6984.8,2002.2,7019.4,
Morgan Stanley,6984.4,2011.6,6926,
Nintendo,6982.4,2012.1,7082,
Apple,6982.4,2004.1,6871,
Colgate,6981.4,2010.3,6960.6,
adidas,6981.1,2014.7,7037.8,
L'Oreal,6979.7,2006.9,6914.4,
Nestle,6977.1,2012.1,6916,
LEGO,6974.9,2017.1,7024,
Harley-Davidson,6972.4,2003.7,6944.2,
IKEA,6970.8,2003.2,6944.4,
Louis Vuitton,6970,2000.5,6953.4,
Caterpillar,6968.5,2013.5,6999.8,
eBay,6965.3,2006.3,6895.2,
Volkswagen,6965.1,2002.9,6992.2,
SAP,6962.8,2002.2,6868.9,
Caterpillar,6961.2,2012.8,6879.3,
Porsche,6961,2013.7,6891,
Colgate,6960.6,2010.2,6939.8,
Visa,6957.7,2015.1,6870,
LEGO,6957.4,2016.8,6924.1,
AXA,6956.8,2012.6,6922,
Canon,6956.5,2002.5,6909.4,
Banco Santander,6955.5,2017.3,6871,
Accenture,6955.2,2006.4,6898.4,
Samsung,6954.8,2001.3,6761.2,
Harley-Davidson,6954.6,2008.2,7281.8,
AXA,6953.4,2008.1,7001,
Louis Vuitton,6953.4,2000.4,6936.8,
Cartier,6952.2,2013.1,6897,
Louis Vuitton,6950.2,2002.3,6984.8,
adidas,6949.8,2012.3,6866.2,
Mastercard,6947.5,2017.5,6828,
Huawei,6946.6,2017.3,6856.4,
IKEA,6944.4,2003.1,6918,
Harley-Davidson,6944.2,2003.6,6916,
Gucci,6942.4,2005.6,6888.5,
Colgate,6939.8,2010.1,6919,
Volkswagen,6939.8,2007.8,6886.2,
Volkswagen,6938,2003,6965.1,
Caterpillar,6937.2,2013.6,6968.5,
Louis Vuitton,6936.8,2000.3,6920.2,
Danone,6936,2011,6878.7,
Volkswagen,6934.4,2008.2,6990.7,
Morgan Stanley,6933.2,2014.8,6858.3,
Pepsi,6932.3,2002.1,6394,
Philips,6932.2,2006.2,6831.1,
Morgan Stanley,6926,2011.5,6867.6,
LEGO,6925.8,2017.2,6974.9,
Kia,6925,2018,6900.8,
Zara,6924.8,2009.2,6856.9,
adidas,6924.4,2014.8,6981.1,
LEGO,6924.1,2016.7,6890.8,
3M,6923.2,2014.7,6816.6,
AXA,6922,2012.5,6887.2,
Adobe,6921.5,2015.5,6788.6,
Louis Vuitton,6920.2,2000.2,6903.6,
Morgan Stanley,6919.2,2012.2,7068.6,
Colgate,6919,2010,6882.1,
adidas,6918.4,2015.1,6811,
IKEA,6918,2003,6880.7,
Harley-Davidson,6916,2003.5,6887.8,
Nestle,6916,2012,6885.7,
Louis Vuitton,6915.6,2002.4,6950.2,
L'Oreal,6914.4,2006.8,6849.1,
Nissan,6913,2013.5,6771,
Morgan Stanley,6911,2010,6859.8,
Nintendo,6910.3,2006.3,6793.2,
Canon,6909.4,2002.4,6862.3,
Allianz,6908.4,2013.2,6809.2,
Caterpillar,6905.9,2013.7,6937.2,
AXA,6905.8,2008.2,6953.4,
Louis Vuitton,6903.6,2000.1,6887,
Kia,6900.8,2017.9,6876.6,
Hermes,6899,2012.5,6755.6,
Accenture,6898.4,2006.3,6841.6,
Cartier,6897,2013,6756.8,
eBay,6895.2,2006.2,6825.1,
Volkswagen,6892,2010,6851.2,
Porsche,6891,2013.6,6821,
LEGO,6890.8,2016.6,6857.5,
FedEx,6890,2018,6826.5,
Audi,6888.5,2011.7,6786,
Gucci,6888.5,2005.5,6834.6,
Harley-Davidson,6887.8,2003.4,6859.6,
AXA,6887.2,2012.4,6852.4,
Louis Vuitton,6887,2000,6887,
Volkswagen,6886.2,2007.7,6832.6,
Hyundai,6885.8,2011.6,6739,
Nestle,6885.7,2011.9,6855.4,
Volkswagen,6885.2,2003.1,6938,
Morgan Stanley,6883.3,2010.1,6911,
Nintendo,6882.8,2012.2,6982.4,
Colgate,6882.1,2009.9,6845.2,
Louis Vuitton,6881,2002.5,6915.6,
IKEA,6880.7,2002.9,6843.4,
Caterpillar,6879.3,2012.7,6797.4,
Danone,6878.7,2010.9,6821.4,
Volkswagen,6878.1,2008.3,6934.4,
Starbucks,6878,2015.5,6755.6,
LEGO,6876.7,2017.3,6925.8,
Kia,6876.6,2017.8,6852.4,
Caterpillar,6874.6,2013.8,6905.9,
Banco Santander,6871,2017.2,6786.5,
Apple,6871,2004,6739.3,
Visa,6870,2015,6782.8,
SAP,6868.9,2002.1,6775,
adidas,6867.7,2014.9,6924.4,
Morgan Stanley,6867.6,2011.4,6809.2,
adidas,6866.2,2012.2,6782.6,
Canon,6862.3,2002.3,6815.2,
Amazon,6861.2,2008.3,6718.8,
Morgan Stanley,6859.8,2009.9,6808.6,
Harley-Davidson,6859.6,2003.3,6831.4,
Morgan Stanley,6858.4,2008.8,7088.1,
Morgan Stanley,6858.3,2014.7,6783.4,
AXA,6858.2,2008.3,6905.8,
LEGO,6857.5,2016.5,6824.2,
Zara,6856.9,2009.1,6789,
Huawei,6856.4,2017.2,6766.2,
Morgan Stanley,6855.6,2010.2,6883.3,
Nestle,6855.4,2011.8,6825.1,
Kia,6852.4,2017.7,6828.2,
AXA,6852.4,2012.3,6817.6,
Netflix,6851.5,2017.5,6599.6,
Volkswagen,6851.2,2009.9,6810.4,
L'Oreal,6849.1,2006.7,6783.8,
Louis Vuitton,6846.4,2002.6,6881,
Colgate,6845.2,2009.8,6808.3,
IKEA,6843.4,2002.8,6806.1,
Caterpillar,6843.3,2013.9,6874.6,
Accenture,6841.6,2006.2,6784.8,
Gucci,6834.6,2005.4,6780.7,
Volkswagen,6832.6,2007.6,6779,
Volkswagen,6832.4,2003.2,6885.2,
Harley-Davidson,6831.4,2003.2,6803.2,
Philips,6831.1,2006.1,6730,
Kia,6828.2,2017.6,6804,
Mastercard,6828,2017.4,6708.5,
Morgan Stanley,6827.9,2010.3,6855.6,
LEGO,6827.6,2017.4,6876.7,
FedEx,6826.5,2017.9,6763,
Nestle,6825.1,2011.7,6794.8,
eBay,6825.1,2006.1,6755,
LEGO,6824.2,2016.4,6790.9,
Volkswagen,6821.8,2008.4,6878.1,
Danone,6821.4,2010.8,6764.1,
Nintendo,6821.2,2003.8,6992.3,
Porsche,6821,2013.5,6751,
AXA,6817.6,2012.2,6782.8,
3M,6816.6,2014.6,6710,
Canon,6815.2,2002.2,6768.1,
Caterpillar,6812,2014,6843.3,
Louis Vuitton,6811.8,2002.7,6846.4,
adidas,6811,2015,6867.7,
AXA,6810.6,2008.4,6858.2,
Volkswagen,6810.4,2009.8,6769.6,
Morgan Stanley,6809.2,2011.3,6750.8,
Allianz,6809.2,2013.1,6710,
Morgan Stanley,6808.6,2009.8,6757.4,
Colgate,6808.3,2009.7,6771.4,
Facebook,6807.6,2012.6,6576.5,
IKEA,6806.1,2002.7,6768.8,
Kia,6804,2017.5,6779.8,
Harley-Davidson,6803.2,2003.1,6775,
Morgan Stanley,6800.2,2010.4,6827.9,
Caterpillar,6797.4,2012.6,6715.5,
Nestle,6794.8,2011.6,6764.5,
Nintendo,6793.2,2006.2,6676.1,
LEGO,6790.9,2016.3,6757.6,
Zara,6789,2009,6705.6,
Adobe,6788.6,2015.4,6655.7,
Banco Santander,6786.5,2017.1,6702,
Audi,6786,2011.6,6683.5,
Accenture,6784.8,2006.1,6728,
L'Oreal,6783.8,2006.6,6718.5,
Morgan Stanley,6783.4,2014.6,6708.5,
Nintendo,6783.2,2012.3,6882.8,
Visa,6782.8,2014.9,6695.6,
AXA,6782.8,2012.1,6748,
adidas,6782.6,2012.1,6699,
Gucci,6780.7,2005.3,6726.8,
Kia,6779.8,2017.4,6755.6,
Volkswagen,6779.6,2003.3,6832.4,
Volkswagen,6779,2007.5,6725.4,
LEGO,6778.5,2017.5,6827.6,
Louis Vuitton,6777.2,2002.8,6811.8,
Harley-Davidson,6775,2003,6724.1,
SAP,6775,2002,6728.2,
Morgan Stanley,6772.5,2010.5,6800.2,
Colgate,6771.4,2009.6,6734.5,
Nissan,6771,2013.4,6629,
Morgan Stanley,6769.8,2012.3,6919.2,
Volkswagen,6769.6,2009.7,6728.8,
IKEA,6768.8,2002.6,6731.5,
Canon,6768.1,2002.1,6721,
Huawei,6766.2,2017.1,6676,
Volkswagen,6765.5,2008.5,6821.8,
Nestle,6764.5,2011.5,6734.2,
Danone,6764.1,2010.7,6706.8,
AXA,6763,2008.5,6810.6,
FedEx,6763,2017.8,6699.5,
Samsung,6761.2,2001.2,6567.6,
LEGO,6757.6,2016.2,6724.3,
Morgan Stanley,6757.4,2009.7,6706.2,
Cartier,6756.8,2012.9,6616.6,
Hermes,6755.6,2012.4,6612.2,
Starbucks,6755.6,2015.4,6633.2,
Kia,6755.6,2017.3,6731.4,
eBay,6755,2006,6649.6,
Porsche,6751,2013.4,6681,
Morgan Stanley,6750.8,2011.2,6692.4,
AXA,6748,2012,6742.6,
Morgan Stanley,6744.8,2010.6,6772.5,
AXA,6742.6,2011.9,6737.2,
Louis Vuitton,6742.6,2002.9,6777.2,
Apple,6739.3,2003.9,6607.6,
Hyundai,6739,2011.5,6592.2,
AXA,6737.2,2011.8,6731.8,
Colgate,6734.5,2009.5,6697.6,
Nestle,6734.2,2011.4,6703.9,
AXA,6731.8,2011.7,6726.4,
IKEA,6731.5,2002.5,6694.2,
Kia,6731.4,2017.2,6707.2,
Philips,6730,2006,6647.1,
LEGO,6729.4,2017.6,6778.5,
Volkswagen,6728.8,2009.6,6688,
Caterpillar,6728.4,2014.1,6812,
SAP,6728.2,2001.9,6681.4,
Accenture,6728,2006,6669.4,
Gucci,6726.8,2005.2,6672.9,
Volkswagen,6726.8,2003.4,6779.6,
AXA,6726.4,2011.6,6721,
Volkswagen,6725.4,2007.4,6671.8,
LEGO,6724.3,2016.1,6691,
Harley-Davidson,6724.1,2002.9,6673.2,
AXA,6721,2011.5,6715.6,
Canon,6721,2002,6706.9,
Amazon,6718.8,2008.2,6576.4,
L'Oreal,6718.5,2006.5,6653.2,
Morgan Stanley,6717.1,2010.7,6744.8,
AXA,6715.6,2011.4,6710.2,
Caterpillar,6715.5,2012.5,6633.6,
AXA,6715.4,2008.6,6763,
AXA,6710.2,2011.3,6704.8,
3M,6710,2014.5,6603.4,
Allianz,6710,2013,6657.4,
Volkswagen,6709.2,2008.6,6765.5,
Morgan Stanley,6708.5,2014.5,6633.6,
Mastercard,6708.5,2017.3,6589,
Louis Vuitton,6708,2003,6742.6,
Kia,6707.2,2017.1,6683,
Canon,6706.9,2001.9,6692.8,
Danone,6706.8,2010.6,6649.5,
Morgan Stanley,6706.2,2009.6,6655,
Zara,6705.6,2008.9,6622.2,
AXA,6704.8,2011.2,6699.4,
Nestle,6703.9,2011.3,6673.6,
Banco Santander,6702,2017,6654.1,
FedEx,6699.5,2017.7,6636,
